time,OV39.forces.x,OV39.forces.y,OV39.forces.z
0,0.98046875,0.140625,0.01953125
20,0.984375,0.12109375,0.015625
40,0.9921875,0.09765625,0.0234375
60,1,0.1015625,0.01953125
80,0.9921875,0.12109375,0.0234375
102,0.984375,0.125,0.015625
121,0.984375,0.125,0.015625
140,0.98046875,0.10546875,0.0078125
160,0.98046875,0.10546875,0.0078125
181,0.98046875,0.11328125,0.01953125
200,0.98046875,0.11328125,0.01953125
220,0.9765625,0.11328125,0.015625
240,0.99609375,0.09765625,0.0234375
260,0.99609375,0.1015625,0.02734375
280,0.9921875,0.11328125,0.0234375
300,0.98828125,0.12109375,0.015625
320,0.98046875,0.12109375,0.0078125
340,0.984375,0.1171875,0.0078125
360,0.984375,0.11328125,0.0078125
380,0.984375,0.1328125,0.0078125
400,0.98828125,0.13671875,0.01171875
420,0.984375,0.11328125,0.0078125
441,0.984375,0.09765625,0.0078125
461,0.98828125,0.09375,0.0078125
481,0.98828125,0.1015625,0.015625
500,0.98828125,0.109375,0.01953125
520,0.984375,0.10546875,0.01953125
540,0.9921875,0.10546875,0.02734375
560,0.9921875,0.10546875,0.03515625
581,0.9921875,0.1015625,0.03515625
600,0.984375,0.1015625,0.02734375
622,0.98046875,0.08984375,0.0234375
640,0.98046875,0.078125,0.01953125
660,0.9765625,0.0859375,0.015625
681,0.97265625,0.09375,0.01953125
700,0.9765625,0.09375,0.01953125
721,0.9765625,0.109375,0.015625
740,0.9765625,0.1171875,0.0234375
760,0.98828125,0.1171875,0.02734375
781,0.9921875,0.1171875,0.03125
800,1,0.11328125,0.03125
822,1,0.10546875,0.01953125
841,0.99609375,0.1171875,0.01171875
861,1.00390625,0.12890625,0.015625
881,1.0078125,0.1171875,0.02734375
901,1.0078125,0.09375,0.03125
920,1,0.08203125,0.03125
940,0.984375,0.08203125,0.0234375
961,0.97265625,0.08203125,0.015625
982,0.9765625,0.08203125,0.015625
1000,0.984375,0.08203125,0.01171875
1020,1.03125,0.0390625,0
1041,1.015625,-0.0390625,0.01953125
1061,0.85546875,-0.359375,-0.0234375
1081,0.7265625,-0.64453125,0.0234375
1102,0.38671875,-0.58984375,-0.09765625
1120,-0.12890625,0.26953125,-0.3515625
1140,-0.40625,1.515625,-0.16796875
1160,-0.53515625,2.17578125,-0.25390625
1182,-0.16796875,1.1484375,-0.04296875
1201,-0.06640625,0.6953125,0.04296875
1222,-0.203125,1.1796875,-0.2265625
1241,-0.27734375,1.33984375,-0.1015625
1260,-0.32421875,1.2578125,-0.13671875
1282,-0.32421875,1.2578125,-0.13671875
1301,-0.1328125,1.140625,-0.15234375
1323,-0.12109375,1.2109375,-0.0546875
1343,-0.13671875,1.390625,-0.05078125
1361,-0.03125,1.46875,-0.08203125
1382,0.05859375,1.31640625,-0.046875
1400,0.1875,1.0390625,-0.0625
1420,0.2109375,0.6015625,-0.140625
1440,0.30078125,0.24609375,-0.1640625
1461,0.609375,-0.2109375,-0.01953125
1480,0.765625,-0.55078125,-0.06640625
1503,0.8203125,-0.6640625,-0.05078125
1520,1.04296875,-0.57421875,0.18359375
1540,1.1015625,-0.46875,0.265625
1560,0.98828125,-0.3203125,0.234375
1581,0.95703125,-0.14453125,0.2265625
1603,0.92578125,-0.05859375,0.17578125
1624,0.9296875,-0.00390625,0.1171875
1640,0.96484375,0.06640625,0.10546875
1663,0.953125,0.12109375,0.12109375
1682,0.94140625,0.1171875,0.12890625
1700,0.9453125,0.07421875,0.12109375
1720,0.9609375,0.015625,0.11328125
1741,0.9765625,-0.0234375,0.09375
1760,0.99609375,0.00390625,0.11328125
1782,1.00390625,0.0546875,0.13671875
1800,0.99609375,0.07421875,0.13671875
1822,1.00390625,0.0546875,0.12109375
1841,1.015625,0.03125,0.10546875
1860,1.0234375,0.04296875,0.1171875
1882,1.0234375,0.08203125,0.140625
1900,1.0234375,0.08203125,0.140625
1920,1.01171875,0.0859375,0.125
1941,1.01171875,0.0625,0.11328125
1961,1.01171875,0.0625,0.11328125
1980,1,0.05078125,0.109375
2001,0.98828125,0.05859375,0.11328125
2020,0.98828125,0.0546875,0.1171875
2040,0.9921875,0.03515625,0.1171875
2060,0.98828125,0.0390625,0.12890625
2080,0.9921875,0.04296875,0.12890625
2100,0.9921875,0.0546875,0.12890625
2120,0.9921875,0.05859375,0.125
2140,0.98828125,0.0546875,0.12109375
2160,0.99609375,0.04296875,0.1328125
2180,1.00390625,0.01953125,0.13671875
2200,1.03515625,0.01953125,0.15625
2220,1.12890625,-0.00390625,0.2109375
2241,1.12109375,-0.2265625,0.28125
2261,1.01953125,-0.52734375,0.1875
2280,0.79296875,-0.62109375,0.03515625
2300,0.5,-0.65625,-0.02734375
2320,-0.26953125,-0.015625,-0.30078125
2340,-0.63671875,1.15625,-0.25390625
2361,-0.6640625,2.0546875,0.03515625
2380,-0.53515625,1.6796875,0.1796875
2401,-0.03125,0.953125,0.17578125
2420,-0.296875,1.1171875,-0.25390625
2441,-0.33984375,1.22265625,-0.21484375
2460,-0.1953125,1.06640625,-0.171875
2480,-0.21484375,0.9609375,-0.234375
2500,-0.1796875,0.92578125,-0.23828125
2520,-0.1171875,0.96875,-0.1640625
2540,-0.12109375,1.0703125,-0.10546875
2561,-0.1796875,1.1640625,-0.1015625
2582,-0.21875,1.29296875,-0.046875
2600,-0.015625,1.421875,0.125
2622,0.0703125,1.25390625,0.15625
2640,0.24609375,1.015625,0.1015625
2662,0.25390625,0.69140625,0.00390625
2681,0.34375,0.3671875,-0.08203125
2700,0.53125,0.03125,-0.09375
2722,0.734375,-0.3046875,-0.02734375
2742,0.8671875,-0.46484375,0.015625
2760,0.91796875,-0.55859375,0.1015625
2781,1.0859375,-0.60546875,0.2421875
2800,1.15625,-0.640625,0.24609375
2820,1.015625,-0.5234375,0.15625
2840,0.94921875,-0.33203125,0.1015625
2860,0.953125,-0.17578125,0.140625
2882,0.98828125,-0.1328125,0.1953125
2900,1.03125,-0.19140625,0.19921875
2921,0.9921875,-0.23046875,0.12890625
2940,0.91796875,-0.1875,0.04296875
2960,0.89453125,-0.09375,0.03515625
2982,0.9296875,-0.01171875,0.08203125
3002,0.97265625,-0.0078125,0.1171875
3020,0.99609375,-0.0234375,0.11328125
3040,0.98046875,0.00390625,0.0859375
3060,0.9765625,0.046875,0.08984375
3080,0.98828125,0.0625,0.11328125
3100,1.00390625,0.0625,0.125
3120,1.015625,0.0546875,0.1171875
3140,1.00390625,0.046875,0.09765625
3160,1.00390625,0.046875,0.09765625
3182,1,0.0546875,0.109375
3200,0.99609375,0.06640625,0.1015625
3220,1,0.05859375,0.08984375
3241,0.98828125,0.05859375,0.078125
3260,0.98828125,0.07421875,0.078125
3280,0.98828125,0.08984375,0.08984375
3302,0.98828125,0.0859375,0.08984375
3320,0.98046875,0.08203125,0.078125
3340,0.98046875,0.07421875,0.078125
3360,0.98046875,0.08203125,0.08984375
3382,0.9921875,0.0859375,0.109375
3400,1.015625,0.0703125,0.125
3420,1.046875,0.02734375,0.1484375
3440,1.171875,-0.12890625,0.203125
3460,1.3671875,-0.3828125,0.33203125
3480,1.02734375,-0.73828125,0.265625
3502,0.05859375,-1.03125,-0.0390625
3520,-0.2421875,-0.38671875,-0.609375
3540,-0.390625,0.890625,-0.4921875
3561,-0.65625,2.32421875,0.1796875
3582,-0.04296875,0.86328125,0.046875
3600,-0.04296875,0.86328125,0.046875
3621,0.22265625,0.40234375,-0.0234375
3641,-0.0625,0.89453125,-0.19921875
3660,-0.16796875,1.125,-0.16796875
3682,-0.1796875,0.99609375,-0.140625
3700,-0.1796875,0.99609375,-0.140625
3720,-0.1015625,0.95703125,-0.11328125
3741,-0.01953125,1.10546875,-0.12890625
3760,-0.08203125,1.24609375,-0.06640625
3780,0.0859375,1.3671875,0.109375
3800,0.2265625,1.328125,0.171875
3820,0.328125,1.02734375,0.1796875
3840,0.34765625,0.640625,0.04296875
3860,0.44921875,0.33984375,-0.0546875
3880,0.5703125,-0.00390625,-0.125
3900,0.70703125,-0.32421875,-0.07421875
3921,0.81640625,-0.5234375,-0.015625
3941,1,-0.60546875,0.1484375
3960,1.1015625,-0.58203125,0.20703125
3981,1.05078125,-0.4375,0.17578125
4000,1.0078125,-0.28515625,0.171875
4020,1.00390625,-0.203125,0.1875
4040,1.03125,-0.1953125,0.203125
4060,1.04296875,-0.17578125,0.1796875
4081,0.97265625,-0.1171875,0.12890625
4100,0.94921875,-0.05859375,0.1015625
4120,0.94921875,-0.0234375,0.10546875
4141,0.9609375,-0.01171875,0.125
4160,0.96484375,-0.03125,0.13671875
4181,0.96484375,-0.05859375,0.12890625
4200,0.9609375,-0.04296875,0.109375
4221,0.97265625,-0.00390625,0.125
4240,0.99609375,0.0078125,0.1484375
4261,1.00390625,-0.01953125,0.1640625
4281,1.00390625,-0.03125,0.1484375
4301,0.984375,-0.00390625,0.125
4320,0.984375,0.0234375,0.1171875
4340,0.99609375,0.03125,0.13671875
4360,1.00390625,0.0234375,0.14453125
4381,1.01171875,0.01171875,0.14453125
4402,1.00390625,0,0.140625
4420,1,0.00390625,0.13671875
4440,1,0.00390625,0.13671875
4460,0.98828125,0.00390625,0.125
4482,0.98046875,0.01171875,0.11328125
4501,0.984375,0.0234375,0.1171875
4520,0.98828125,0.02734375,0.125
4541,0.99609375,0.03125,0.12890625
4560,0.9921875,0.03125,0.12890625
4581,0.984375,0.0390625,0.125
4601,0.98046875,0.04296875,0.12109375
4620,0.98046875,0.03515625,0.125
4640,1.0078125,0.01171875,0.140625
4660,1.0703125,0,0.19921875
4682,1.265625,-0.18359375,0.32421875
4700,1.2265625,-0.55859375,0.33984375
4720,0.81640625,-1.1328125,0.1953125
4741,0.49609375,-1.359375,0.0625
4760,-0.33984375,-0.8671875,-0.3203125
4780,-1.1015625,0.8515625,-0.4609375
4800,-1.0546875,2.91015625,0.5390625
4820,-0.84765625,2.734375,0.6015625
4840,-0.65625,1.35546875,0.19921875
4861,-0.2421875,0.7734375,-0.09765625
4882,-0.05078125,0.87109375,-0.171875
4900,-0.01171875,0.8203125,-0.28515625
4922,-0.0234375,0.7109375,-0.31640625
4941,-0.0234375,0.71875,-0.2421875
4960,-0.03515625,0.87890625,-0.1484375
4981,-0.0625,1.1015625,-0.125
5000,-0.03125,1.22265625,-0.046875
5020,0.1015625,1.30859375,0.0703125
5040,0.2265625,1.24609375,0.1640625
5060,0.37890625,1.2109375,0.15234375
5081,0.44140625,0.9296875,0.11328125
5100,0.44140625,0.9296875,0.11328125
5120,0.59765625,0.21875,0.03125
5142,0.7734375,-0.02734375,0.05859375
5160,0.90625,-0.16796875,0.03125
5182,0.84765625,-0.15625,-0.02734375
5201,0.84375,-0.1484375,-0.0078125
5220,0.9140625,-0.19140625,0.02734375
5241,0.98828125,-0.26953125,0.12109375
5260,1.10546875,-0.375,0.18359375
5282,1.046875,-0.37109375,0.125
5300,0.99609375,-0.30859375,0.08203125
5321,0.9921875,-0.203125,0.08203125
5341,0.98046875,-0.10546875,0.09375
5361,1,-0.04296875,0.1015625
5381,0.9921875,-0.03515625,0.0859375
5401,0.95703125,-0.015625,0.0390625
5420,0.9453125,0.015625,0.01171875
5440,0.94921875,0.02734375,0.0234375
5461,0.98046875,0.0078125,0.05859375
5481,0.9921875,0,0.05859375
5500,0.9921875,0,0.05859375
5520,0.98828125,0.078125,0.0546875
5540,1.00390625,0.09765625,0.07421875
5560,1.01953125,0.09375,0.09765625
5580,1.015625,0.1015625,0.08203125
5600,0.9765625,0.12890625,0.05078125
5620,0.97265625,0.15234375,0.05859375
5640,0.984375,0.14453125,0.0703125
5660,0.99609375,0.125,0.08203125
5680,0.9921875,0.09765625,0.0703125
5700,0.953125,0.10546875,0.0390625
5720,0.9609375,0.125,0.05859375
5740,0.9921875,0.125,0.0859375
5761,1,0.10546875,0.09375
5781,1.0234375,0.0859375,0.09765625
5800,0.9921875,0.09765625,0.07421875
5820,0.98046875,0.11328125,0.07421875
5841,1.00390625,0.10546875,0.09375
5860,1.04296875,0.08203125,0.12109375
5880,1.1953125,0.0390625,0.2265625
5900,1.3984375,-0.24609375,0.35546875
5921,1.18359375,-0.6328125,0.31640625
5941,0.8203125,-1.078125,0.234375
5960,0.21484375,-1.390625,0.1484375
5981,-1.3046875,0.02734375,-0.74609375
6000,-1.296875,1.9609375,-0.2265625
6020,-1.0546875,3.44921875,0.51953125
6041,-0.75,1.6171875,0.41015625
6060,-0.16796875,0.015625,-0.2578125
6082,-0.00390625,0.37109375,-0.55078125
6100,-0.05078125,0.9140625,-0.265625
6120,-0.03515625,1.015625,-0.1640625
6141,-0.046875,0.8515625,-0.00390625
6162,-0.11328125,0.90625,-0.171875
6180,-0.14453125,1.10546875,-0.1015625
6200,-0.2109375,1.2734375,-0.140625
6221,-0.30078125,1.2734375,-0.1796875
6240,-0.32421875,1.29296875,-0.0390625
6260,-0.10546875,1.39453125,0.109375
6282,0.0625,1.38671875,0.16796875
6301,0.21484375,1.0546875,0.12109375
6320,0.2109375,0.63671875,0.07421875
6341,0.18359375,0.31640625,-0.13671875
6361,0.4375,-0.1484375,-0.046875
6380,0.69921875,-0.49609375,-0.04296875
6400,0.7265625,-0.5546875,-0.0703125
6421,0.80859375,-0.578125,-0.00390625
6440,1.0703125,-0.62109375,0.22265625
6460,1.1796875,-0.625,0.3046875
6482,1.05078125,-0.52734375,0.20703125
6501,0.9609375,-0.3671875,0.140625
6520,0.96875,-0.21875,0.12109375
6540,0.98046875,-0.1171875,0.11328125
6561,1,-0.0546875,0.125
6581,1.015625,-0.0078125,0.12890625
6602,0.9921875,0.046875,0.1015625
6621,0.96875,0.1015625,0.06640625
6641,0.9765625,0.12109375,0.078125
6660,0.984375,0.109375,0.09765625
6682,1,0.09375,0.1015625
6700,0.99609375,0.09765625,0.09375
6720,0.9921875,0.1015625,0.09375
6740,1,0.1015625,0.1015625
6761,1,0.1015625,0.1171875
6781,1,0.08984375,0.11328125
6800,0.98828125,0.08984375,0.09375
6820,0.96875,0.11328125,0.078125
6840,0.97265625,0.125,0.0859375
6861,0.96875,0.12109375,0.08203125
6882,0.96875,0.09375,0.0703125
6900,0.96484375,0.078125,0.06640625
6920,0.953125,0.09765625,0.06640625
6941,0.96875,0.125,0.09375
6961,0.96875,0.125,0.09375
6980,0.99609375,0.11328125,0.10546875
7001,1.00390625,0.09765625,0.09765625
7020,0.984375,0.1015625,0.0859375
7040,0.98046875,0.109375,0.08984375
7061,0.99609375,0.1015625,0.1015625
7082,1.00390625,0.08984375,0.1015625
7100,0.99609375,0.09375,0.09375
7120,0.98828125,0.1171875,0.08984375
7141,0.9921875,0.12890625,0.09765625
7161,1.00390625,0.09765625,0.1015625
7181,1.00390625,0.09765625,0.1015625
7200,1.00390625,0.0703125,0.09765625
7221,0.98046875,0.078125,0.08203125
7240,0.98828125,0.09375,0.09375
7260,0.98828125,0.10546875,0.09765625
7280,0.984375,0.1015625,0.09375
7300,0.98046875,0.09765625,0.08203125
7320,0.96875,0.1015625,0.08203125
7340,0.984375,0.10546875,0.09765625
7360,1.01171875,0.1015625,0.125
7380,1.14453125,-0.0859375,0.19921875
7400,1.35546875,-0.91015625,0.43359375
7421,0.3828125,-1.46875,0.0234375
7440,-0.28515625,-0.85546875,-0.63671875
7461,-0.1953125,0.8359375,-0.3984375
7481,-0.65234375,2.7578125,0.5078125
7500,-0.7890625,2.40234375,0.58203125
7521,-0.27734375,1.12109375,-0.078125
7541,0.0078125,0.68359375,0.0390625
7561,-0.03125,1.03125,-0.03125
7581,-0.07421875,1.02734375,-0.1015625
7601,-0.09375,0.89453125,-0.1640625
7621,-0.15625,0.890625,-0.234375
7640,-0.08984375,0.95703125,-0.14453125
7661,-0.05859375,1.109375,-0.05078125
7681,-0.046875,1.3984375,-0.04296875
7701,0.0703125,1.48828125,0.06640625
7721,0.1796875,1.28515625,0.09375
7741,0.27734375,0.88671875,0.078125
7762,0.32421875,0.4921875,-0.02734375
7781,0.359375,0.1875,-0.16015625
7800,0.4765625,-0.16015625,-0.2109375
7821,0.6875,-0.3671875,-0.07421875
7840,1.03515625,-0.515625,0.2109375
7861,1.1484375,-0.58203125,0.26953125
7882,0.9765625,-0.55078125,0.12109375
7900,0.9609375,-0.46484375,0.1171875
7921,0.9921875,-0.33984375,0.1640625
7941,1.0078125,-0.234375,0.1640625
7962,1.0234375,-0.1640625,0.16015625
7981,1.0078125,-0.1015625,0.12890625
8000,1,-0.06640625,0.125
8020,0.99609375,-0.0625,0.1328125
8041,0.98046875,-0.0859375,0.109375
8060,0.98828125,-0.078125,0.08984375
8082,0.96875,-0.0390625,0.07421875
8100,0.98828125,-0.01171875,0.09375
8121,1,-0.0078125,0.11328125
8141,0.99609375,-0.03125,0.1171875
8160,0.98828125,-0.0625,0.09765625
8180,0.97265625,-0.0390625,0.06640625
8201,0.97265625,0.01171875,0.07421875
8220,1,0.04296875,0.1171875
8241,1.01171875,0.0390625,0.13671875
8260,1.02734375,0.0234375,0.1171875
8282,0.99609375,0.04296875,0.08203125
8301,0.953125,0.0859375,0.0625
8320,0.96484375,0.09765625,0.08203125
8340,0.98828125,0.07421875,0.10546875
8361,1.00390625,0.02734375,0.109375
8380,1,-0.00390625,0.0859375
8400,0.96875,0.02734375,0.0625
8421,0.98046875,0.05078125,0.08203125
8441,1.00390625,0.05859375,0.109375
8460,1.00390625,0.05078125,0.1015625
8482,0.99609375,0.0390625,0.0859375
8500,0.98046875,0.046875,0.08203125
8520,0.984375,0.05859375,0.08984375
8540,0.9921875,0.07421875,0.10546875
8561,1.00390625,0.07421875,0.109375
8581,1.0078125,0.06640625,0.109375
8600,0.99609375,0.06640625,0.09765625
8620,0.98828125,0.06640625,0.08984375
8641,0.98828125,0.0625,0.08984375
8660,0.98828125,0.05078125,0.09375
8682,0.9921875,0.03515625,0.09375
8700,0.9921875,0.0390625,0.09375
8721,0.98828125,0.05859375,0.0859375
8740,0.98828125,0.07421875,0.09375
8761,1,0.0625,0.10546875
8780,1.01171875,0.0390625,0.10546875
8803,1,0.03515625,0.09375
8820,1,0.03515625,0.09375
8841,0.9921875,0.04296875,0.08984375
8861,0.99609375,0.03515625,0.08984375
8882,1.0546875,-0.03125,0.1484375
8900,1.0546875,-0.03125,0.1484375
8920,1.33984375,-0.31640625,0.30859375
8940,0.75,-1.08984375,0.14453125
8960,0.12109375,-1.00390625,-0.16015625
8980,-0.70703125,0.02734375,-0.51171875
9000,-0.93359375,1.85546875,-0.203125
9020,-0.796875,2.91015625,0.43359375
9040,-0.6328125,1.8203125,0.20703125
9060,-0.25,0.51171875,-0.171875
9080,-0.078125,0.46484375,-0.3046875
9100,-0.07421875,1.0078125,-0.1796875
9120,-0.12109375,1.2265625,-0.1640625
9141,-0.26953125,1.19921875,-0.11328125
9161,-0.3203125,1.390625,-0.0703125
9181,-0.19140625,1.46484375,0.01171875
9200,0.078125,1.3125,0.1484375
9221,0.21484375,0.86328125,0.10546875
9240,0.25390625,0.5,-0.1015625
9261,0.37890625,0.18359375,-0.125
9281,0.59765625,-0.21875,-0.0390625
9301,0.85546875,-0.48046875,0.03125
9321,0.9609375,-0.58203125,0.0703125
9341,1.04296875,-0.59375,0.11328125
9360,1.07421875,-0.48046875,0.1484375
9381,1.046875,-0.31640625,0.17578125
9401,1.02734375,-0.19921875,0.16796875
9421,1.03125,-0.1015625,0.1484375
9441,1.02734375,0.00390625,0.1328125
9460,1,0.03515625,0.046875
9482,0.9765625,0.1015625,0.06640625
9500,0.94921875,0.125,0.05859375
9521,0.95703125,0.1640625,0.0625
9541,0.953125,0.17578125,0.0546875
9561,0.95703125,0.16796875,0.0546875
9581,0.9765625,0.14453125,0.0703125
9600,0.99609375,0.1328125,0.09375
9621,1.0078125,0.1328125,0.09375
9640,1.01171875,0.13671875,0.08984375
9660,1,0.15625,0.08203125
9681,0.984375,0.1796875,0.07421875
9701,0.96875,0.19140625,0.0625
9721,0.96484375,0.19140625,0.05078125
9742,0.96875,0.19140625,0.05078125
9760,0.98046875,0.1875,0.05859375
9780,0.98828125,0.1796875,0.05859375
9801,0.984375,0.17578125,0.05859375
9820,0.98046875,0.171875,0.0546875
9840,0.9765625,0.171875,0.04296875
9860,0.97265625,0.17578125,0.04296875
9882,0.98046875,0.171875,0.05078125
9901,0.98828125,0.16796875,0.0546875
9921,0.984375,0.171875,0.0546875
9940,0.9765625,0.17578125,0.046875
9961,0.9765625,0.17578125,0.05078125
9981,0.98828125,0.171875,0.0625
10001,1,0.16796875,0.0703125
10021,0.99609375,0.15625,0.0703125
10040,0.98046875,0.15625,0.0546875
10060,0.96484375,0.16796875,0.05078125
10082,0.9765625,0.171875,0.05859375
10101,0.98828125,0.16015625,0.0703125
10121,0.98828125,0.15234375,0.0703125
10142,0.98046875,0.15625,0.05859375
10160,0.97265625,0.1640625,0.05078125
10181,0.97265625,0.16015625,0.0546875
10200,0.98046875,0.1484375,0.0546875
10221,0.96875,0.14453125,0.05078125
10241,0.96875,0.14453125,0.046875
10260,0.953125,0.140625,0.04296875
10282,0.91015625,0.08984375,0.01171875
10301,1.02734375,-0.0703125,0.1015625
10321,1.10546875,-0.40234375,0.26953125
10341,0.8046875,-0.68359375,0.14453125
10360,0.25,-0.79296875,-0.10546875
10381,-0.12109375,0.11328125,-0.3671875
10401,-0.41796875,1.609375,0.01953125
10420,-0.5625,2.56640625,0.44921875
10441,-0.49609375,1.75,0.09375
10461,0.05859375,0.609375,0.07421875
10482,0.01171875,0.73046875,-0.06640625
10500,-0.25,1.27734375,-0.03515625
10521,-0.36328125,1.44140625,-0.0625
10541,-0.40234375,1.2890625,-0.125
10561,-0.2890625,1.0078125,-0.0859375
10580,-0.16796875,0.921875,-0.140625
10601,-0.078125,1.0234375,-0.2109375
10621,0.03515625,1.13671875,-0.265625
10641,0.2109375,1,-0.0703125
10661,0.39453125,1.05859375,0.0625
10680,0.56640625,1.19140625,0.11328125
10700,0.56640625,1.19140625,0.11328125
10720,0.62109375,0.80078125,0.1640625
10740,0.59375,0.421875,0.2109375
10760,0.69921875,0.0234375,0.19921875
10780,0.953125,-0.22265625,0.2421875
10800,1.07421875,-0.25,0.265625
10820,0.953125,-0.07421875,0.16015625
10841,0.8359375,0.015625,0.1328125
10860,0.78125,-0.03125,0.13671875
10880,0.8203125,-0.02734375,0.21484375
10901,0.859375,0.07421875,0.28515625
10921,0.83984375,0.21875,0.32421875
10941,0.8046875,0.30859375,0.3671875
10961,0.8125,0.3203125,0.421875
10981,0.8984375,0.3359375,0.4375
